-0.605671	0.006559	0.795688	0.000000	-0.473087	0.801069	-0.366712	0.000000	-0.639806	-0.598536	-0.482081	0.000000	0.693693	1.560547	0.213477	1.000000	
-0.664367	-0.016140	0.747232	0.000000	-0.482195	0.773127	-0.412023	0.000000	-0.571055	-0.634046	-0.521423	0.000000	0.661430	1.604781	0.263953	1.000000	
-0.698103	-0.031879	0.715288	0.000000	-0.481874	0.759818	-0.436433	0.000000	-0.529576	-0.649353	-0.545793	0.000000	0.646941	1.625100	0.293716	1.000000	
-0.695292	-0.034851	0.717882	0.000000	-0.493969	0.748707	-0.442077	0.000000	-0.522077	-0.661984	-0.537785	0.000000	0.656022	1.634524	0.275094	1.000000	
-0.638617	-0.016547	0.769347	0.000000	-0.519486	0.746850	-0.415150	0.000000	-0.567717	-0.664787	-0.485547	0.000000	0.688724	1.636621	0.229312	1.000000	
-0.566713	0.001697	0.823913	0.000000	-0.536868	0.757795	-0.370835	0.000000	-0.624987	-0.652490	-0.428542	0.000000	0.733530	1.637947	0.174127	1.000000	
-0.505512	0.010080	0.862761	0.000000	-0.563019	0.753854	-0.338693	0.000000	-0.653810	-0.656964	-0.375407	0.000000	0.760603	1.645866	0.132366	1.000000	
-0.517029	0.044925	0.854788	0.000000	-0.550919	0.746825	-0.372481	0.000000	-0.655110	-0.663502	-0.361380	0.000000	0.773111	1.659073	0.121110	1.000000	
-0.505533	0.063319	0.860481	0.000000	-0.577609	0.716015	-0.392034	0.000000	-0.640940	-0.695207	-0.325396	0.000000	0.795870	1.700172	0.102489	1.000000	
-0.505303	0.069100	0.860171	0.000000	-0.613713	0.671969	-0.414504	0.000000	-0.606650	-0.737349	-0.297140	0.000000	0.810439	1.744739	0.087771	1.000000	
-0.473536	0.077609	0.877349	0.000000	-0.641198	0.652542	-0.403800	0.000000	-0.603845	-0.753768	-0.259239	0.000000	0.823945	1.775687	0.074058	1.000000	
0.477988	-0.088573	0.873889	0.000000	-0.691811	0.575069	0.436684	0.000000	-0.541225	-0.813296	0.213600	0.000000	0.802577	1.745021	0.090485	1.000000	
0.554386	0.008530	0.832216	0.000000	-0.702419	0.541127	0.462374	0.000000	-0.446391	-0.840897	0.305985	0.000000	0.764167	1.736927	0.062534	1.000000	
0.663741	0.040926	0.746842	0.000000	-0.635408	0.557621	0.534149	0.000000	-0.394594	-0.829086	0.396120	0.000000	0.718324	1.704298	0.017787	1.000000	
0.753201	0.098718	0.650341	0.000000	-0.551710	0.633184	0.542857	0.000000	-0.358196	-0.767680	0.531378	0.000000	0.684327	1.631994	-0.020719	1.000000	
0.793956	0.110293	0.597888	0.000000	-0.469019	0.736851	0.486899	0.000000	-0.386853	-0.666997	0.636757	0.000000	0.676084	1.552689	-0.032577	1.000000	
0.791644	0.104800	0.601927	0.000000	-0.405739	0.826758	0.389675	0.000000	-0.456810	-0.552709	0.697020	0.000000	0.684002	1.459503	-0.015049	1.000000	
0.752024	0.053154	0.656989	0.000000	-0.354233	0.873160	0.334830	0.000000	-0.555859	-0.484527	0.675466	0.000000	0.717883	1.401242	0.018207	1.000000	
0.683977	-0.009984	0.729435	0.000000	-0.319582	0.894751	0.311912	0.000000	-0.655777	-0.446455	0.608798	0.000000	0.773211	1.366033	0.062942	1.000000	
0.590999	-0.053025	0.804928	0.000000	-0.313876	0.904088	0.290013	0.000000	-0.743103	-0.424045	0.517671	0.000000	0.833535	1.350494	0.124840	1.000000	
0.483916	-0.086476	0.870831	0.000000	-0.382622	0.874043	0.299416	0.000000	-0.787036	-0.478091	0.389876	0.000000	0.878728	1.404063	0.191324	1.000000	
0.420161	-0.081691	0.903765	0.000000	-0.515228	0.798366	0.311694	0.000000	-0.746998	-0.596606	0.293352	0.000000	0.890673	1.514653	0.234304	1.000000	
0.416539	-0.103107	0.903252	0.000000	-0.596754	0.718527	0.357216	0.000000	-0.685843	-0.687814	0.237765	0.000000	0.879889	1.596554	0.249397	1.000000	
0.483356	-0.086198	0.871170	0.000000	-0.656608	0.622475	0.425900	0.000000	-0.578993	-0.777878	0.244279	0.000000	0.845214	1.683405	0.235994	1.000000	
0.612040	0.010974	0.790751	0.000000	-0.660673	0.556654	0.503634	0.000000	-0.434648	-0.830672	0.347944	0.000000	0.792774	1.739506	0.172640	1.000000	
0.698852	0.113484	0.706206	0.000000	-0.646424	0.522840	0.555675	0.000000	-0.306172	-0.844843	0.438747	0.000000	0.745590	1.752046	0.120017	1.000000	
-0.596139	0.099244	0.796724	0.000000	-0.571452	0.644596	-0.507876	0.000000	-0.563969	-0.758054	-0.327555	0.000000	0.810210	1.769149	0.040372	1.000000	
-0.591565	0.169606	0.788216	0.000000	-0.578160	0.592147	-0.561332	0.000000	-0.561945	-0.787779	-0.252234	0.000000	0.820958	1.772045	0.003415	1.000000	
-0.497232	0.246581	0.831840	0.000000	-0.610201	0.582183	-0.537324	0.000000	-0.616777	-0.774765	-0.139016	0.000000	0.851754	1.752049	-0.069746	1.000000	
-0.328654	0.291425	0.898364	0.000000	-0.618236	0.652704	-0.437907	0.000000	-0.713982	-0.699321	-0.034345	0.000000	0.895409	1.693714	-0.147971	1.000000	
-0.227107	0.312087	0.922510	0.000000	-0.570519	0.725060	-0.385742	0.000000	-0.789259	-0.613914	0.013385	0.000000	0.928988	1.614337	-0.189551	1.000000	
-0.203058	0.274779	0.939821	0.000000	-0.497750	0.797586	-0.340737	0.000000	-0.843215	-0.536986	-0.025185	0.000000	0.940996	1.534784	-0.184017	1.000000	
-0.197395	0.223566	0.954491	0.000000	-0.438787	0.850523	-0.289959	0.000000	-0.876642	-0.476055	-0.069791	0.000000	0.933379	1.458896	-0.160075	1.000000	
-0.166369	0.229530	0.958977	0.000000	-0.356404	0.892785	-0.275518	0.000000	-0.919401	-0.387621	-0.066726	0.000000	0.920217	1.389058	-0.156398	1.000000	
-0.213114	0.243911	0.946092	0.000000	-0.290737	0.908639	-0.299746	0.000000	-0.932767	-0.338944	-0.122730	0.000000	0.892071	1.336448	-0.131133	1.000000	
-0.281964	0.238885	0.929210	0.000000	-0.231115	0.923075	-0.307439	0.000000	-0.931172	-0.301441	-0.205064	0.000000	0.844907	1.305590	-0.081805	1.000000	
-0.407543	0.231470	0.883363	0.000000	-0.160392	0.934160	-0.318777	0.000000	-0.898990	-0.271600	-0.343584	0.000000	0.781804	1.277889	0.008916	1.000000	
-0.543486	0.189452	0.817759	0.000000	-0.118819	0.947026	-0.298368	0.000000	-0.830966	-0.259324	-0.492185	0.000000	0.716156	1.258362	0.110275	1.000000	
-0.641139	0.183260	0.745223	0.000000	-0.117992	0.935983	-0.331683	0.000000	-0.758300	-0.300585	-0.578472	0.000000	0.666639	1.275788	0.173533	1.000000	
-0.724437	0.145942	0.673715	0.000000	-0.148757	0.921208	-0.359510	0.000000	-0.673099	-0.360663	-0.645648	0.000000	0.615690	1.336405	0.238343	1.000000	
-0.794273	0.119332	0.595727	0.000000	-0.200875	0.873801	-0.442856	0.000000	-0.573393	-0.471416	-0.670065	0.000000	0.574530	1.432104	0.286489	1.000000	
-0.811576	0.132948	0.568920	0.000000	-0.242531	0.809237	-0.535082	0.000000	-0.531529	-0.572241	-0.624514	0.000000	0.563911	1.537470	0.291892	1.000000	
-0.792813	0.142785	0.592503	0.000000	-0.304901	0.748847	-0.588441	0.000000	-0.527715	-0.647179	-0.550161	0.000000	0.585993	1.619362	0.254119	1.000000	
-0.743308	0.169901	0.647014	0.000000	-0.395813	0.668024	-0.630140	0.000000	-0.539282	-0.724484	-0.429299	0.000000	0.625990	1.705493	0.185969	1.000000	
-0.669831	0.224255	0.707839	0.000000	-0.454783	0.629655	-0.629847	0.000000	-0.586940	-0.743804	-0.319775	0.000000	0.678184	1.744649	0.111979	1.000000	
-0.592814	0.284579	0.753383	0.000000	-0.497279	0.606492	-0.620387	0.000000	-0.633470	-0.742416	-0.218022	0.000000	0.731183	1.764279	0.046288	1.000000	
